"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.385950583E0,2.799118851E0,-1.381906974E0,-1.402974492E0,3.422436362E0
1.395917583E0,2.611162443E0,-1.289726204E0,-1.930396267E0,3.493993808E0
1.405883583E0,2.351705843E0,-1.114924276E0,-2.093107907E0,3.339861857E0
1.415850583E0,2.148045860E0,-1.179805566E0,-1.319518352E0,2.783374008E0
1.425817917E0,1.776868703E0,-1.268670380E0,-2.575043241E-1,2.198430212E0
1.435784917E0,1.030053549E0,-1.217903684E0,2.468642189E-1,1.614076095E0
1.445750917E0,2.510735929E-1,-1.326734986E0,4.341861677E-1,1.418372765E0
1.455717917E0,-1.660223329E-1,-1.580685409E0,5.931193364E-1,1.696443434E0
1.465684917E0,-1.778087848E-1,-1.904382589E0,9.485411704E-1,2.134951841E0
1.475651917E0,1.023570449E-1,-2.183491243E0,1.469179591E0,2.633742516E0
1.485618917E0,3.840301406E-1,-2.305257754E0,1.923699451E0,3.026931126E0
1.495584917E0,-9.703454375E-4,-1.712556494E0,2.524673937E0,3.050709618E0
1.505551917E0,-9.372260041E-1,-5.128867668E-1,3.182216141E0,3.356775981E0
1.515518917E0,-1.776059302E0,5.446149284E-1,3.640179427E0,4.086795606E0
1.525485917E0,-2.421681665E0,1.414502862E0,3.693811258E0,4.637844547E0
1.535451917E0,-2.899799718E0,2.100362547E0,3.295505944E0,4.866284072E0
1.545418917E0,-2.913652942E0,2.167361113E0,2.784427722E0,4.576009768E0
1.555385917E0,-2.901748011E0,2.298866163E0,2.256465079E0,4.335500179E0
1.565352917E0,-2.662399839E0,2.238142828E0,1.781433771E0,3.907833479E0
1.575318917E0,-2.288710134E0,2.056218408E0,1.582491614E0,3.459842182E0
1.585285917E0,-1.685415473E0,1.727336501E0,1.537237673E0,2.861366171E0
1.595252917E0,-7.324693758E-1,1.311933344E0,1.687010593E0,2.259133734E0
1.605219917E0,1.049392484E-2,1.148031211E0,1.987331775E0,2.295119468E0
1.615186917E0,4.576832038E-1,5.801250690E-1,2.331152734E0,2.445463571E0
1.625152917E0,7.843379793E-1,2.379173577E-2,2.633816310E0,2.748224967E0
1.635119917E0,7.198274763E-1,-5.431870383E-1,2.779547635E0,2.922171934E0
