"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.466139542E0,-1.587070276E0,2.182583755E0,3.021759481E0,4.051357089E0
2.476105542E0,-3.533700460E0,-3.861542732E0,7.845036163E0,9.430967268E0
2.486072542E0,-1.282392918E0,-2.706540002E1,7.162687731E0,2.802649649E1
2.496039542E0,1.946503007E0,-3.869211122E1,5.678459162E0,3.915499001E1
2.506005542E0,7.940982248E-1,-1.687640222E1,3.739031285E0,1.730386947E1
2.515972542E0,-2.514333721E0,-5.421424332E0,1.501212246E0,6.161765498E0
2.525938542E0,-1.990601246E0,-6.797846618E0,2.462344372E0,7.499090063E0
2.535905542E0,3.892272774E0,-7.793801106E0,3.740682539E0,9.480813724E0
2.545872542E0,6.840159409E0,-8.327983432E0,1.700148118E0,1.091025171E1
2.555838542E0,6.488537096E0,-6.268849018E0,2.859485798E-1,9.026701958E0
2.565805542E0,3.527367633E0,-5.566943403E0,-1.258454125E0,6.709462576E0
2.575771542E0,-1.498934463E0,-7.073903024E0,-1.797103139E0,7.450938747E0
2.585738542E0,-6.026052743E0,-9.105545585E0,-1.749215612E0,1.105821086E1
2.595704542E0,-9.017652578E0,-1.158097193E1,-2.924978998E0,1.496637802E1
2.605671542E0,-1.016952073E1,-1.160082440E1,-2.330619467E0,1.560224554E1
2.615638542E0,-8.235070006E0,-9.736311049E0,-4.477167709E-1,1.275980334E1
2.625604542E0,-4.933397588E0,-8.531272409E0,1.004279754E0,9.906038487E0
2.635571542E0,-2.411357529E0,-7.435366786E0,8.849313578E-1,7.866538494E0
2.645537542E0,-8.362164500E-1,-6.246098671E0,1.757170165E-1,6.304274980E0
2.655504542E0,4.032562973E-1,-4.874120269E0,-5.566644318E-1,4.922350996E0
2.665471542E0,8.697973019E-1,-3.826269988E0,-1.009989560E0,4.051785814E0
2.675437542E0,4.512125288E-1,-3.195768233E0,-1.209260915E0,3.446569208E0
2.685404542E0,-3.923835459E-1,-2.940931372E0,-7.248190981E-1,3.054243754E0
2.695370542E0,-7.811742702E-1,-2.834690387E0,1.809034967E-1,2.945917329E0
2.705337542E0,-1.418890320E0,-2.743010724E0,7.389744763E-1,3.175443410E0
2.715303542E0,-2.142618328E0,-2.946666321E0,6.745675421E-1,3.705225645E0
2.725270542E0,-2.666389394E0,-3.139846047E0,4.095043395E-1,4.139560291E0
2.735237542E0,-3.017179064E0,-3.229347038E0,1.942100054E-1,4.423773200E0
2.745203542E0,-3.222347629E0,-3.170398918E0,4.177367806E-2,4.520696692E0
2.755170542E0,-3.187040094E0,-2.944751943E0,5.879360721E-2,4.339613491E0
2.765136542E0,-2.940326185E0,-2.514940077E0,1.661088717E-1,3.872729506E0
2.775103542E0,-2.386390503E0,-1.811407768E0,2.768092355E-1,3.008767370E0
2.785070542E0,-1.706625078E0,-9.500766492E-1,3.037523282E-1,1.976734751E0
2.795036542E0,-1.178239974E0,-1.180546993E-1,2.623269980E-1,1.212848631E0
2.805003542E0,-7.940763708E-1,6.072643358E-1,2.117357187E-1,1.021841118E0
2.814969542E0,-5.360202523E-1,1.143762159E0,1.742762625E-2,1.263255046E0
2.824936542E0,-3.510225351E-1,1.417268595E0,-3.217427489E-1,1.495120559E0
2.834902542E0,-1.920876123E-1,1.579687874E0,-6.045348555E-1,1.702284882E0
2.844869542E0,-9.264840111E-2,1.578192741E0,-8.479363167E-1,1.793954305E0
2.854836542E0,-2.165801369E-1,1.516062566E0,-1.079936877E0,1.873930713E0
2.864802542E0,-4.579682556E-1,1.573281080E0,-1.281347144E0,2.080095859E0
2.874769542E0,-6.614466825E-1,1.632144415E0,-1.608155043E0,2.384862626E0
2.884735542E0,-8.366692438E-1,1.695291420E0,-1.857781743E0,2.650543609E0
2.894702542E0,-9.906392958E-1,1.770946205E0,-1.961334762E0,2.822135844E0
2.904669542E0,-1.089114593E0,1.875325436E0,-1.878132977E0,2.868867297E0
2.914635542E0,-1.120546155E0,2.021088336E0,-1.696651190E0,2.866888036E0
2.924602542E0,-1.092531487E0,2.015760353E0,-1.460555533E0,2.718480700E0
2.934568542E0,-8.917812248E-1,1.715562547E0,-1.186091908E0,2.268312725E0
2.944535542E0,-5.593817791E-1,1.126565498E0,-9.471699983E-1,1.574543998E0
2.954501542E0,-1.829032445E-1,3.377041858E-1,-9.047010863E-1,9.828437157E-1
2.964468542E0,1.129847979E-1,-4.507706255E-1,-8.904751030E-1,1.004442945E0
2.974435542E0,2.563143061E-1,-1.010784196E0,-7.041111839E-1,1.258234586E0
2.984401542E0,2.057817914E-1,-1.145540882E0,-4.735654110E-1,1.256532633E0
2.994368542E0,1.460678324E-2,-9.414824116E-1,-3.789445978E-1,1.014988422E0
