"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.419521269E0,4.617221832E0,-7.114145279E0,-1.765767932E0,8.663009690E0
1.424526686E0,5.456021309E0,-7.741268158E0,-1.838729024E0,9.647607249E0
1.429532102E0,6.155954361E0,-8.244453430E0,-1.900657773E0,1.046323499E1
1.434537519E0,6.683535099E0,-8.610035896E0,-2.031236410E0,1.108730269E1
1.439542936E0,7.119382858E0,-9.001176834E0,-2.123376846E0,1.167114073E1
1.444548352E0,7.647906780E0,-9.537891388E0,-1.970279574E0,1.238320846E1
1.449553769E0,8.180407524E0,-9.967806816E0,-1.523698926E0,1.298452534E1
1.454559186E0,8.500082970E0,-1.010610485E1,-9.599982500E-1,1.324033090E1
1.459564602E0,8.735003471E0,-1.015969467E1,-3.125017285E-1,1.340213934E1
1.464570019E0,9.046206474E0,-1.013909435E1,3.651650548E-1,1.359295521E1
1.469575436E0,9.364853859E0,-1.015980148E1,9.368283749E-1,1.384917692E1
1.474580852E0,9.617511749E0,-1.039416313E1,1.390309453E0,1.422912927E1
1.479586269E0,9.635431290E0,-1.091373348E1,1.813264370E0,1.467102731E1
1.484591686E0,9.499232292E0,-1.164641666E1,2.174108028E0,1.518555830E1
1.489597102E0,9.156149864E0,-1.255360222E1,2.379714489E0,1.571913007E1
1.494602519E0,8.630699158E0,-1.355365181E1,2.323943615E0,1.623549073E1
1.499607936E0,7.962418556E0,-1.455065918E1,2.049856663E0,1.671298011E1
1.504613352E0,7.153390884E0,-1.552506542E1,1.820360899E0,1.719047327E1
1.509618769E0,6.154281139E0,-1.639477158E1,1.482077718E0,1.757442078E1
1.514624186E0,5.103303432E0,-1.718222046E1,1.039408565E0,1.795418547E1
1.519629602E0,4.081087589E0,-1.782846832E1,4.785046279E-1,1.829586088E1
1.524635019E0,2.800060272E0,-1.826061821E1,5.893945694E-2,1.847414379E1
1.529640436E0,1.002910614E0,-1.850106049E1,-1.027094126E-1,1.852850825E1
1.534645852E0,-2.218084335E-1,-1.861535072E1,-4.201024771E-1,1.862141154E1
1.539651269E0,-5.465636253E-1,-1.841752815E1,-6.430296898E-1,1.843685337E1
1.544656686E0,-8.065769672E-1,-1.787603569E1,-8.329101205E-1,1.791359701E1
1.549662102E0,-1.103348494E0,-1.692087936E1,-1.065545082E0,1.699025964E1
1.554667519E0,-1.165667772E0,-1.594043064E1,-1.326318622E0,1.603793102E1
1.559672936E0,-1.234393835E0,-1.506440449E1,-1.585810661E0,1.519785531E1
1.564678352E0,-1.453769684E0,-1.425965595E1,-1.785691261E0,1.444437356E1
