"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.279082000E0,-2.693881989E-1,-1.177067041E0,-8.563442230E0,8.648155853E0
1.284090177E0,-2.365510464E-1,-1.153810143E0,-8.840744972E0,8.918856760E0
1.289098406E0,-7.544082403E-2,-1.228172660E0,-9.058257103E0,9.141450713E0
1.294106271E0,2.293566763E-1,-1.347490072E0,-9.092539787E0,9.194705746E0
1.299111688E0,6.656885147E-1,-1.502689123E0,-8.963563919E0,9.112995881E0
1.304117104E0,1.155957222E0,-1.656607628E0,-8.676706314E0,8.908749541E0
1.309122521E0,1.667916059E0,-1.782435894E0,-8.251304626E0,8.604827118E0
1.314127938E0,2.108042240E0,-1.892089844E0,-7.825713158E0,8.322597701E0
1.319133354E0,2.440153599E0,-2.077637196E0,-7.418748379E0,8.081383137E0
1.324138719E0,2.647770882E0,-2.225470304E0,-7.015776634E0,7.822054110E0
1.329144084E0,2.733545303E0,-2.346294403E0,-6.630869865E0,7.546244266E0
1.334149448E0,2.694490910E0,-2.421700716E0,-6.383129597E0,7.339568044E0
1.339154813E0,2.598163843E0,-2.404455185E0,-6.305452824E0,7.231223645E0
1.344160177E0,2.402772188E0,-2.361826181E0,-6.287458897E0,7.133279504E0
1.349165542E0,2.125042677E0,-2.351597071E0,-6.405039310E0,7.146351778E0
1.354170906E0,1.785594225E0,-2.378576994E0,-6.633694649E0,7.269929845E0
1.359176271E0,1.417468309E0,-2.427424431E0,-7.011322975E0,7.553823908E0
1.364181636E0,1.048156261E0,-2.544286728E0,-7.470869064E0,7.961526931E0
1.369187000E0,6.808891296E-1,-2.731768847E0,-7.988563061E0,8.470142314E0
1.374192365E0,3.287504017E-1,-2.920786381E0,-8.483505249E0,8.978247670E0
1.379197729E0,2.442252636E-2,-3.095002890E0,-8.927560806E0,9.448861376E0
1.384203094E0,-1.753005385E-1,-3.233778000E0,-9.359407425E0,9.903865800E0
1.389208459E0,-3.187991977E-1,-3.340549469E0,-9.746016502E0,1.030755749E1
1.394213823E0,-4.110734463E-1,-3.409171104E0,-1.012607384E1,1.069246465E1
1.399219188E0,-4.760466814E-1,-3.509984493E0,-1.042361832E1,1.100901587E1
1.404224552E0,-5.421966314E-1,-3.651469231E0,-1.062013435E1,1.124341845E1
1.409229917E0,-6.186668277E-1,-3.856925964E0,-1.068748856E1,1.137897351E1
1.414235281E0,-6.668600440E-1,-4.016138077E0,-1.065009880E1,1.140169601E1
1.419240646E0,-7.152445316E-1,-4.139009953E0,-1.052740479E1,1.133442675E1
1.424246011E0,-7.207695842E-1,-4.221487045E0,-1.033865738E1,1.119054503E1
1.429251375E0,-6.979077458E-1,-4.292757988E0,-1.007922363E1,1.097750406E1
1.434256740E0,-6.228635311E-1,-4.329231739E0,-9.844728470E0,1.077259881E1
1.439262104E0,-5.624685884E-1,-4.293210506E0,-9.677914619E0,1.060236100E1
1.444267469E0,-5.164384246E-1,-4.204113960E0,-9.588047981E0,1.048198201E1
1.449272834E0,-4.317750931E-1,-4.099834919E0,-9.498636246E0,1.035466883E1
