"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.119801640E-1,-4.244196415E-1,-3.024930954E-1,-4.390035629E0,4.420864953E0
9.169852680E-1,-1.204439998E0,8.103966713E-3,-4.578112602E0,4.733904982E0
9.219903720E-1,-1.994040132E0,2.836483717E-1,-4.660694122E0,5.077275071E0
9.269954760E-1,-2.283209324E0,3.100270033E-1,-4.614550591E0,5.157832753E0
9.320005800E-1,-1.993636370E0,-1.596927643E-2,-4.468996048E0,4.893543365E0
9.370056840E-1,-1.324012399E0,-5.397495627E-1,-4.200800419E0,4.437461277E0
9.420107890E-1,-6.721915007E-1,-1.089170694E0,-3.867692471E0,4.073963581E0
9.470158930E-1,-2.194259167E-1,-1.460484147E0,-3.484067917E0,3.784163174E0
9.520209970E-1,9.485426545E-2,-1.779607058E0,-2.444955826E0,3.025526004E0
9.570261010E-1,5.245516300E-1,-2.376974106E0,-3.437604904E-1,2.458318854E0
9.620312050E-1,3.977084458E-1,-2.575329304E0,-1.077806473E0,2.819957415E0
9.670363090E-1,-1.144061685E-1,-2.661633968E0,-1.455225945E0,3.035632834E0
9.720414140E-1,-1.715474129E-1,-2.511190414E0,-1.205605507E0,2.790876287E0
9.770465180E-1,3.717362881E-3,-2.542641640E0,-9.415349960E-1,2.711370221E0
9.820516220E-1,1.139891148E-2,-2.680439711E0,-5.534076691E-1,2.736995986E0
9.870567260E-1,-4.068146944E-1,-2.400262356E0,-5.707664490E-1,2.500506331E0
9.920618300E-1,-8.060516119E-1,-1.975550532E0,-8.060226440E-1,2.280831342E0
9.970669340E-1,-9.848081470E-1,-1.562921524E0,-1.191658974E0,2.198322516E0
1.002072039E0,-9.156662822E-1,-1.217266440E0,-1.679502487E0,2.267357698E0
1.007077143E0,-2.574290633E-1,-1.054286122E0,-2.121674061E0,2.383126050E0
1.012082247E0,9.202392399E-2,-1.013129115E0,-2.194668293E0,2.418980761E0
1.017087351E0,1.648720503E-1,-1.139975429E0,-2.219535828E0,2.500613137E0
