"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.534616320E-1,6.941663265E0,-5.486703873E0,2.721825838E0,9.257372422E0
9.584663710E-1,7.400534630E0,-5.070951462E0,3.700009584E0,9.704253318E0
9.634711110E-1,8.016864777E0,-4.457188606E0,4.852727890E0,1.037716816E1
9.684758500E-1,8.852678299E0,-3.756687164E0,6.019373894E0,1.134528420E1
9.734805900E-1,9.697669029E0,-2.941632271E0,6.950392723E0,1.228844758E1
9.784853300E-1,1.039507866E1,-2.103141785E0,7.503797531E0,1.299183756E1
9.834900690E-1,1.091858196E1,-1.088645935E0,7.878701687E0,1.350831308E1
9.884948090E-1,1.138066864E1,1.107025146E-1,8.078815460E0,1.395704600E1
9.934995480E-1,1.169319344E1,1.422445297E0,8.093852043E0,1.429211546E1
9.985042880E-1,1.155879307E1,2.583545685E0,7.600277424E0,1.407283278E1
1.003509028E0,1.098798084E1,3.256007671E0,6.492376328E0,1.317149420E1
1.008513767E0,1.027456665E1,3.894604206E0,5.171448708E0,1.214407442E1
1.013518507E0,9.719911575E0,4.861001492E0,3.761644363E0,1.150026021E1
1.018523246E0,9.161724091E0,5.695636749E0,2.326267958E0,1.103580486E1
1.023527986E0,8.457998276E0,6.141658306E0,8.960757852E-1,1.049097962E1
1.028532725E0,7.496817112E0,6.163213253E0,-6.453912258E-1,9.726458464E0
1.033537465E0,6.448822021E0,5.777724266E0,-2.180422783E0,8.928809925E0
1.038542205E0,5.312901497E0,5.112707138E0,-3.530637026E0,8.175089871E0
1.043546944E0,3.970230341E0,4.443464279E0,-4.500699520E0,7.467489533E0
1.048551684E0,2.574894428E0,3.853632450E0,-5.089159012E0,6.883320698E0
1.053556423E0,1.432274580E0,3.416755199E0,-5.234222889E0,6.412699573E0
1.058561163E0,6.256957054E-1,3.176750183E0,-5.081220150E0,6.025117016E0
1.063565903E0,1.457982063E-1,3.014575958E0,-4.894340515E0,5.750086469E0
1.068570642E0,-2.683949471E-2,3.025824547E0,-4.407891750E0,5.346573130E0
1.073575382E0,-7.841420174E-2,3.362625599E0,-3.638797760E0,4.955224399E0
1.078580121E0,-6.219220161E-2,3.951666832E0,-3.105232239E0,5.026132298E0
1.083584861E0,-1.529769897E-1,4.456679821E0,-2.933228970E0,5.337530250E0
1.088589600E0,-3.481993675E-1,4.747859955E0,-2.810165167E0,5.528150253E0
1.093594340E0,-4.865038395E-1,4.906351089E0,-2.648041010E0,5.596524653E0
1.098599080E0,-4.551343918E-1,4.946320534E0,-2.143455744E0,5.409957178E0
1.103603819E0,-4.569678307E-1,4.943664551E0,-1.366085052E0,5.149255010E0
1.108608559E0,-3.356659412E-1,4.783504486E0,-5.623037815E-1,4.828123065E0
1.113613350E0,-1.117980480E-1,4.585180759E0,1.136125326E-1,4.587950436E0
1.118618142E0,1.759872437E-1,4.458355427E0,6.372817755E-1,4.507109127E0
1.123622934E0,4.129765034E-1,4.412115574E0,1.079710722E0,4.561040306E0
1.128627725E0,5.326066017E-1,4.407853603E0,1.411601305E0,4.658912043E0
1.133632517E0,5.495710373E-1,4.373763561E0,1.622972846E0,4.697433009E0
1.138637309E0,5.737016201E-1,4.286011219E0,1.685106277E0,4.640970683E0
1.143642100E0,6.670196056E-1,4.206823826E0,1.698477745E0,4.585532522E0
1.148646892E0,7.387504578E-1,4.055158138E0,1.663216591E0,4.444811491E0
1.153651684E0,7.850360870E-1,3.922182083E0,1.688962460E0,4.341933687E0
1.158656475E0,6.591734886E-1,3.746198654E0,1.613429546E0,4.131787621E0
1.163661267E0,3.393487930E-1,3.532604218E0,1.312837601E0,3.783912357E0
1.168666059E0,1.179363728E-1,3.410548210E0,8.835256696E-1,3.525105061E0
1.173670850E0,3.724527359E-2,3.322404385E0,4.267633557E-1,3.349908218E0
1.178675642E0,-8.477067947E-2,3.201303959E0,-1.179546714E-1,3.204597699E0
1.183680434E0,-2.331938744E-1,3.023876667E0,-6.390111446E-1,3.099442647E0
1.188685225E0,-3.980371952E-1,2.733450890E0,-1.215963840E0,3.018071476E0
1.193690017E0,-5.311539173E-1,2.488159180E0,-1.480140567E0,2.943446396E0
1.198694809E0,-5.840713978E-1,2.412243843E0,-1.532227397E0,2.916809996E0
1.203699600E0,-5.804462433E-1,2.543400764E0,-1.477571011E0,2.998169672E0
1.208704392E0,-5.637686253E-1,2.632768631E0,-1.606837273E0,3.135479508E0
1.213709184E0,-3.959829807E-1,2.632855415E0,-1.656377316E0,3.135652400E0
1.218713975E0,-7.322716713E-2,2.582112312E0,-1.621428251E0,3.049868159E0
1.223718767E0,2.364962101E-1,2.547339439E0,-1.559409261E0,2.996101787E0
1.228723559E0,5.279750824E-1,2.571138382E0,-1.380193472E0,2.965542832E0
1.233728350E0,8.340032101E-1,2.609942436E0,-1.209423542E0,2.995006875E0
1.238733142E0,1.253932953E0,2.582155228E0,-1.058084011E0,3.059316140E0
1.243737934E0,1.776997328E0,2.473259926E0,-9.705274105E-1,3.196350672E0
1.248742725E0,2.354388475E0,2.316639900E0,-9.851295352E-1,3.446802246E0
1.253747517E0,2.847061872E0,2.055078030E0,-9.295754433E-1,3.632246897E0
1.258752309E0,3.074415445E0,1.689135551E0,-8.372083902E-1,3.606400855E0
1.263757100E0,3.185769796E0,1.386417389E0,-6.260609031E-1,3.530330668E0
1.268761892E0,3.338573933E0,1.165691853E0,-3.815774918E-1,3.556756216E0
1.273766684E0,3.536639929E0,1.031152248E0,-1.272565126E-1,3.686094297E0
1.278771475E0,3.760061502E0,8.485722542E-1,9.799528122E-2,3.855870907E0
1.283776267E0,3.922504902E0,5.796957016E-1,2.597931623E-1,3.973610990E0
1.288781059E0,3.980599642E0,4.009542465E-1,3.957388401E-1,4.020267037E0
1.293785850E0,3.905434847E0,3.164119720E-1,5.626565218E-1,3.958423959E0
1.298790642E0,3.768287659E0,2.204246521E-1,6.793109179E-1,3.835367287E0
1.303795434E0,3.640254021E0,5.081653595E-2,5.749788284E-1,3.685733619E0
1.308800225E0,3.534980059E0,-1.303157806E-1,3.658516407E-1,3.556249941E0
1.313805017E0,3.432655096E0,-3.469495773E-1,1.203366518E-1,3.452242159E0
1.318809809E0,3.380815029E0,-6.180744171E-1,-5.564820766E-2,3.437298790E0
1.323814600E0,3.370028734E0,-9.625015259E-1,-7.135927677E-2,3.505509236E0
1.328819392E0,3.386861324E0,-1.417918205E0,6.702160835E-2,3.672303577E0
1.333824184E0,3.432910442E0,-1.907116890E0,1.336990595E-1,3.929356738E0
1.338828975E0,3.409515381E0,-2.262495995E0,1.425758600E-1,4.094387761E0
1.343833767E0,3.403762817E0,-2.431762695E0,1.508523226E-1,4.185908210E0
1.348838559E0,3.382858038E0,-2.529897690E0,7.708549500E-2,4.224932307E0
1.353843350E0,3.270740509E0,-2.628709793E0,5.000567436E-2,4.196469852E0
1.358848142E0,3.144134998E0,-2.780664444E0,7.434248924E-3,4.197348557E0
1.363852934E0,3.003365517E0,-3.033173561E0,-5.065107346E-2,4.268830262E0
1.368857725E0,2.844285965E0,-3.433344841E0,-1.578439474E-1,4.461248050E0
1.373862517E0,2.692072392E0,-3.951437950E0,-2.189301252E-1,4.786339524E0
1.378867309E0,2.490668774E0,-4.495766640E0,-3.249727488E-1,5.149850086E0
1.383872100E0,2.193392277E0,-4.941702843E0,-4.185513854E-1,5.422783596E0
1.388876892E0,1.853377819E0,-5.155661583E0,-4.368303418E-1,5.496060084E0
1.393881684E0,1.566106796E0,-5.267150879E0,-4.746867418E-1,5.515514154E0
1.398886475E0,1.369281769E0,-5.338609695E0,-5.556991696E-1,5.539358050E0
1.403891267E0,1.195157051E0,-5.365685463E0,-7.035619617E-1,5.542019514E0
1.408896059E0,1.067009449E0,-5.377403259E0,-8.656560183E-1,5.550165342E0
1.413900850E0,1.008161545E0,-5.378722191E0,-9.796845913E-1,5.559390615E0
1.418905642E0,9.180073738E-1,-5.345825195E0,-1.088410258E0,5.532198609E0
1.423910434E0,7.634463310E-1,-5.264328003E0,-1.014962196E0,5.415362212E0
1.428915225E0,6.646542549E-1,-5.253334045E0,-9.845472574E-1,5.385964832E0
1.433920017E0,5.884199142E-1,-5.183628082E0,-1.011973023E0,5.314162915E0
1.438924809E0,5.872535706E-1,-5.079188347E0,-1.092259169E0,5.228388959E0
1.443929600E0,6.175346375E-1,-4.878228188E0,-1.124521494E0,5.044106251E0
1.448934392E0,6.505093575E-1,-4.609595299E0,-1.046301246E0,4.771402052E0
1.453939184E0,7.339720726E-1,-4.421415329E0,-9.345321655E-1,4.578316162E0
1.458943975E0,8.201937675E-1,-4.189342499E0,-7.851594090E-1,4.340481965E0
1.463948767E0,9.712886810E-1,-4.099588394E0,-9.085833430E-1,4.309936240E0
1.468953559E0,1.120525360E0,-3.836590767E0,-8.269272447E-1,4.081521097E0
1.473958350E0,1.163065910E0,-3.420006752E0,-7.606961727E-1,3.691588704E0
1.478963142E0,1.213116646E0,-2.784003258E0,-6.289854646E-1,3.101281808E0
1.483967934E0,1.212783813E0,-2.263771057E0,-6.899995804E-1,2.659248653E0
1.488972673E0,1.376452446E0,-2.064480782E0,-7.190835476E-1,2.583366676E0
1.493977413E0,1.550424576E0,-1.865780830E0,-7.031015754E-1,2.525728865E0
1.498982153E0,1.647677898E0,-1.682697296E0,-1.062518835E0,2.583652245E0
1.503986892E0,1.590115070E0,-1.305811882E0,-1.526209831E0,2.561821043E0
1.508991632E0,1.262782097E0,-8.652935028E-1,-1.321449041E0,2.022270763E0
1.513996371E0,1.068155766E0,-6.856441498E-1,-1.291154861E0,1.810564971E0
1.519001111E0,9.735741615E-1,-5.887899399E-1,-1.263074636E0,1.699964052E0
1.524005850E0,8.404994011E-1,-4.406948090E-1,-1.313341260E0,1.620344538E0
1.529010590E0,7.587323189E-1,-2.133865356E-1,-1.527186155E0,1.718576765E0
1.534015330E0,7.794823647E-1,2.556514740E-2,-1.879543066E0,2.034927141E0
1.539020069E0,8.485898972E-1,1.943960190E-1,-2.321511984E0,2.479377445E0
1.544024809E0,9.457435608E-1,4.313993454E-1,-2.784854889E0,2.972533100E0
1.549029548E0,1.036154747E0,7.550015450E-1,-3.187089682E0,3.435285233E0
1.554034288E0,1.142442226E0,1.054809570E0,-3.507601261E0,3.836803888E0
1.559039028E0,1.268428326E0,1.278127670E0,-3.640404940E0,4.061412178E0
1.564043767E0,1.428114891E0,1.410788059E0,-3.661854029E0,4.176004073E0
1.569048507E0,1.912651539E0,1.658160686E0,-3.515291214E0,4.331859311E0
1.574053246E0,2.052157402E0,1.580321789E0,-3.782939434E0,4.584691671E0
1.579057986E0,1.405188560E0,1.369761944E0,-3.327595234E0,3.863119557E0
1.584062725E0,1.031363487E0,1.052003860E0,-3.516442299E0,3.812583010E0
1.589067465E0,6.964116096E-1,7.662763596E-1,-3.510685921E0,3.660202757E0
1.594072205E0,2.246489525E-1,4.749951363E-1,-3.376821280E0,3.417456581E0
1.599076944E0,-3.851747513E-2,3.793978691E-1,-3.186517239E0,3.209255124E0
1.604081684E0,-2.265062332E-1,3.408026695E-1,-2.978327751E0,3.006307989E0
1.609086423E0,-2.293214798E-1,4.688987732E-1,-2.656953335E0,2.707739911E0
