"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.723910734E0,-2.247556925E0,4.164713860E0,-1.878251195E0
4.725912609E0,-2.309806108E0,4.145560265E0,-1.921346903E0
4.727914484E0,-2.352901697E0,4.107253075E0,-1.978807688E0
4.729916359E0,-2.352901697E0,4.068945885E0,-1.988384485E0
4.731918234E0,-2.372055292E0,4.035427094E0,-2.012326479E0
4.733920109E0,-2.324171305E0,3.992331266E0,-1.997961283E0
4.735921984E0,-2.295440912E0,3.973177671E0,-1.969230890E0
4.737923859E0,-2.194884300E0,3.934870481E0,-1.906981707E0
4.739925734E0,-2.046443939E0,3.954024076E0,-1.830367208E0
4.741927609E0,-1.902791858E0,3.949235678E0,-1.729810715E0
4.743929484E0,-1.692102075E0,3.982754469E0,-1.619677424E0
4.745931359E0,-1.514931083E0,4.045003891E0,-1.519120932E0
4.747933234E0,-1.352125406E0,4.150348663E0,-1.428141356E0
4.749935109E0,-1.208473325E0,4.279635429E0,-1.308431268E0
4.751936984E0,-1.098340034E0,4.475960255E0,-1.179144382E0
4.753938859E0,-9.977835417E-1,4.696226597E0,-1.049857497E0
4.755940734E0,-9.307458997E-1,4.930858612E0,-9.157821536E-1
4.757942609E0,-8.828618526E-1,5.213374138E0,-7.673416734E-1
4.759944484E0,-8.541314602E-1,5.510255337E0,-6.093243361E-1
4.761946359E0,-8.493430614E-1,5.821501255E0,-4.848258495E-1
4.763948234E0,-8.110358119E-1,6.123170853E0,-3.411737382E-1
4.765950109E0,-7.775170207E-1,6.443994045E0,-2.023100406E-1
4.767951984E0,-7.009025216E-1,6.745663166E0,-5.386953801E-2
4.769953859E0,-6.003460884E-1,7.018602371E0,3.232172132E-2
4.771955734E0,-4.614823759E-1,7.277175903E0,1.663970202E-1
4.773957609E0,-3.034650683E-1,7.473500729E0,2.430114746E-1
4.775959484E0,-1.167173311E-1,7.645883083E0,2.717418969E-1
4.777961359E0,5.087678507E-2,7.789535046E0,3.100491166E-1
4.779963234E0,2.855085433E-1,7.894880295E0,3.052607179E-1
4.781965109E0,4.578910768E-1,7.947552681E0,2.669534981E-1
4.783966984E0,6.637924314E-1,7.990648270E0,1.807622313E-1
4.785968859E0,8.888474107E-1,7.966706276E0,4.668693244E-2
4.787970734E0,1.075595140E0,7.952341080E0,-9.696517140E-2
4.789972609E0,1.247977614E0,7.885303497E0,-2.406172752E-1
4.791974484E0,1.372476101E0,7.803900242E0,-4.465186298E-1
4.793976359E0,1.482609391E0,7.708132267E0,-6.093243361E-1
4.795978234E0,1.530493379E0,7.578845501E0,-7.864952683E-1
4.797980109E0,1.564012289E0,7.478289127E0,-9.205705523E-1
4.799981984E0,1.520916581E0,7.387309551E0,-1.016338587E0
4.801983859E0,1.463455796E0,7.305906296E0,-1.126471877E0
4.803985734E0,1.362899303E0,7.214926720E0,-1.207874775E0
4.805987609E0,1.267131209E0,7.147889137E0,-1.227028370E0
4.807989484E0,1.123479128E0,7.095216751E0,-1.246181965E0
4.809991359E0,9.798270464E-1,7.018602371E0,-1.231816769E0
4.811993234E0,8.265981078E-1,6.980295181E0,-1.183932781E0
4.813995109E0,6.829460263E-1,6.961141586E0,-1.083376288E0
4.815996984E0,5.488707423E-1,6.956353188E0,-9.493009448E-1
4.817998859E0,5.105634928E-1,7.023390770E0,-7.386112213E-1
4.820000734E0,4.578910768E-1,7.114370346E0,-5.039794445E-1
4.822002609E0,4.626794755E-1,7.315483093E0,-1.831564307E-1
4.824004484E0,5.297171474E-1,7.583633900E0,1.520318091E-1
4.826006359E0,6.446388364E-1,7.866149902E0,5.159504414E-1
4.828008234E0,8.265981078E-1,8.210914612E0,8.894459605E-1
4.830010109E0,1.061229944E0,8.522160530E0,1.277306557E0
4.832011984E0,1.310226917E0,8.833407402E0,1.650802016E0
4.834013859E0,1.592742682E0,9.106346130E0,1.976413488E0
4.836015734E0,1.870470047E0,9.374496460E0,2.321178436E0
4.838017609E0,2.138620615E0,9.618705750E0,2.637213230E0
4.840019484E0,2.445078373E0,9.862914085E0,2.948459387E0
4.842021359E0,2.741959572E0,1.010712242E1,3.207033157E0
4.844023234E0,3.053205729E0,1.032260036E1,3.446453333E0
4.846025109E0,3.354875088E0,1.057159805E1,3.647566319E0
4.848026984E0,3.646967649E0,1.082059479E1,3.819948912E0
4.850028859E0,3.910329819E0,1.107437992E1,3.930082083E0
4.852030734E0,4.164115429E0,1.138083744E1,4.049792290E0
4.854032609E0,4.398746967E0,1.164420033E1,4.126406670E0
4.856034484E0,4.595071793E0,1.194108105E1,4.131195068E0
4.858036359E0,4.753088951E0,1.224275017E1,4.145560265E0
4.860038234E0,4.896740913E0,1.252047825E1,4.088099480E0
4.862040109E0,4.973355293E0,1.273595619E1,3.930082083E0
4.864041984E0,5.069123745E0,1.295143414E1,3.733757496E0
4.866043859E0,5.121796131E0,1.320521927E1,3.537432909E0
4.868045734E0,5.179256916E0,1.345900440E1,3.412934542E0
4.870047609E0,5.227140903E0,1.366969490E1,3.207033157E0
4.872049484E0,5.275024891E0,1.380855846E1,2.981978178E0
4.874051359E0,5.313332081E0,1.388996124E1,2.728192806E0
4.876053234E0,5.342062473E0,1.396178722E1,2.507926226E0
4.878055109E0,5.318120480E0,1.401445961E1,2.292448044E0
4.880056984E0,5.294178486E0,1.408149719E1,2.148796082E0
4.882058859E0,5.231929302E0,1.414853477E1,2.029085875E0
4.884060734E0,5.145738125E0,1.425866795E1,1.938106298E0
4.886062609E0,5.083488941E0,1.434964752E1,1.928529501E0
4.888064484E0,5.064335346E0,1.442626190E1,1.942894697E0
4.890066359E0,5.102642536E0,1.451724243E1,2.005143881E0
4.892068234E0,5.203198910E0,1.458428001E1,2.144007683E0
4.894070109E0,5.361216068E0,1.467047119E1,2.302024841E0
4.896071984E0,5.571906090E0,1.477102757E1,2.522291422E0
4.898073859E0,5.825691223E0,1.484764194E1,2.776076794E0
4.900075734E0,6.122572422E0,1.491467953E1,3.053804159E0
4.902077609E0,6.381145954E0,1.502481270E1,3.336320162E0
4.904079484E0,6.510433197E0,1.516846466E1,3.551798105E0
4.906081359E0,6.567893982E0,1.533127022E1,3.757699490E0
4.908083234E0,6.649296761E0,1.548928833E1,3.977966070E0
4.910085109E0,6.725911140E0,1.556590271E1,4.284423828E0
4.912086984E0,6.845621109E0,1.562336349E1,4.614823818E0
4.914088859E0,6.974907875E0,1.565209389E1,5.021838188E0
4.916090734E0,7.113771915E0,1.563294029E1,5.409698963E0
4.918092609E0,7.228693485E0,1.563772869E1,5.740098476E0
4.920094484E0,7.372345448E0,1.566645908E1,6.108805656E0
4.922096359E0,7.520786285E0,1.572391987E1,6.472724438E0
4.924098234E0,7.659649849E0,1.575265026E1,6.836642742E0
4.926100109E0,7.769783020E0,1.583884144E1,7.181407928E0
4.928101984E0,7.860762596E0,1.592503262E1,7.526173115E0
4.930103859E0,7.937376976E0,1.597770500E1,7.846996307E0
4.932105734E0,7.970896244E0,1.603516579E1,8.167819023E0
4.934107609E0,7.961318970E0,1.606389618E1,8.416815758E0
4.936109484E0,7.942165375E0,1.609262657E1,8.632294655E0
4.938111359E0,7.913434982E0,1.608783913E1,8.795100212E0
4.940113234E0,7.899069786E0,1.610220337E1,8.924386978E0
4.942115109E0,7.836820602E0,1.606389618E1,9.015366554E0
4.944116984E0,7.769783020E0,1.601122475E1,9.034520149E0
4.946118859E0,7.693168640E0,1.595376301E1,9.044096947E0
4.948120734E0,7.602189064E0,1.591545582E1,9.024943352E0
4.950122609E0,7.511209488E0,1.586278343E1,8.991424561E0
4.952124484E0,7.405864239E0,1.585799503E1,8.957905769E0
4.954126359E0,7.295731068E0,1.585320663E1,8.972270966E0
4.956128234E0,7.195174694E0,1.585320663E1,8.905233383E0
4.958130109E0,7.065887928E0,1.581968784E1,8.866926193E0
4.960131984E0,6.950965881E0,1.581011105E1,8.842984200E0
4.962133859E0,6.845621109E0,1.574307346E1,8.785523415E0
4.964135734E0,6.749853134E0,1.570955467E1,8.747216225E0
4.966137609E0,6.644508362E0,1.568082428E1,8.708909035E0
4.968139484E0,6.625354767E0,1.563294029E1,8.680178642E0
4.970141359E0,6.591835976E0,1.562336349E1,8.665813446E0
4.972143234E0,6.591835976E0,1.559942150E1,8.689755440E0
4.974145109E0,6.606201172E0,1.558505630E1,8.651448250E0
4.976146984E0,6.639719963E0,1.559463310E1,8.641871452E0
4.978148859E0,6.639719963E0,1.558984470E1,8.589199066E0
4.980150734E0,6.625354767E0,1.559942150E1,8.560467720E0
4.982152609E0,6.591835976E0,1.557547951E1,8.479064941E0
4.984154484E0,6.534375191E0,1.558984470E1,8.416815758E0
4.986156359E0,6.424241543E0,1.558505630E1,8.335412979E0
4.988158234E0,6.338050365E0,1.560420990E1,8.316259384E0
4.990160109E0,6.237493992E0,1.558026791E1,8.268375397E0
4.992161984E0,6.160879612E0,1.561378670E1,8.263586998E0
4.994163859E0,6.108207226E0,1.563772869E1,8.297105789E0
4.996165734E0,6.007650852E0,1.571913147E1,8.354566574E0
4.998167609E0,5.926247597E0,1.579095745E1,8.440757751E0
5.000169484E0,5.840056419E0,1.588672543E1,8.522160530E0
5.002171359E0,5.739500046E0,1.597291660E1,8.622717857E0
5.004173234E0,5.629366875E0,1.606868553E1,8.718485832E0
5.006175109E0,5.562329292E0,1.614529991E1,8.785523415E0
5.008176984E0,5.442618847E0,1.622670174E1,8.886079788E0
5.010178859E0,5.361216068E0,1.629852867E1,8.910021782E0
5.012180734E0,5.251082897E0,1.637035370E1,8.953117371E0
5.014182609E0,5.169680119E0,1.643260384E1,8.991424561E0
5.016184484E0,5.093065739E0,1.651400566E1,8.953117371E0
5.018186359E0,5.002085686E0,1.660498619E1,8.962694168E0
5.020188234E0,4.944624901E0,1.669117737E1,9.005789757E0
5.022190109E0,4.915894508E0,1.682525253E1,8.981847763E0
5.024191984E0,4.920682907E0,1.698327065E1,8.977059364E0
5.026193859E0,4.963778496E0,1.711255646E1,8.948328972E0
5.028195734E0,4.987720490E0,1.726099777E1,8.895656586E0
5.030197609E0,5.049970150E0,1.738549614E1,8.823830605E0
5.032199484E0,5.078700542E0,1.748126411E1,8.704120636E0
5.034201359E0,5.102642536E0,1.760576248E1,8.555679321E0
5.036203234E0,5.131372929E0,1.767758751E1,8.407238960E0
5.038205109E0,5.169680119E0,1.773026085E1,8.215703011E0
5.040206984E0,5.203198910E0,1.777814484E1,8.028955460E0
5.042208859E0,5.251082897E0,1.785954666E1,7.842207432E0
5.044210734E0,5.313332081E0,1.794573975E1,7.650671482E0
5.046212609E0,5.409100056E0,1.808460236E1,7.449558735E0
5.048214484E0,5.519233704E0,1.820431328E1,7.291541100E0
5.050216359E0,5.696404457E0,1.840542603E1,7.100005150E0
5.052218234E0,5.945401192E0,1.859217262E1,6.937199593E0
5.054220109E0,6.242282391E0,1.882201576E1,6.827065945E0
5.056221984E0,6.534375191E0,1.904228401E1,6.712144375E0
5.058223859E0,6.888716698E0,1.931043434E1,6.659471989E0
5.060225734E0,7.209539890E0,1.957858467E1,6.640318394E0
5.062227609E0,7.520786285E0,1.980842781E1,6.678625584E0
5.064229484E0,7.855974197E0,2.005742455E1,6.745663166E0
5.066231359E0,8.128912926E0,2.028248024E1,6.827065945E0
5.068233234E0,8.411429405E0,2.049795723E1,6.932411194E0
5.070235109E0,8.665214539E0,2.069906998E1,7.056909561E0
5.072236984E0,8.895057678E0,2.087624168E1,7.243657112E0
5.074238859E0,9.100958824E0,2.106777763E1,7.406463146E0
5.076240734E0,9.306860924E0,2.128804398E1,7.641094685E0
5.078242609E0,9.517550468E0,2.150831032E1,7.904457092E0
5.080244484E0,9.728240013E0,2.173815346E1,8.177395821E0
5.082246359E0,9.910199165E0,2.197278595E1,8.440757751E0
5.084248234E0,1.009694672E1,2.212122726E1,8.641871452E0
5.086250109E0,1.024538803E1,2.225051308E1,8.876502991E0
5.088251984E0,1.036988640E1,2.234149361E1,9.115922928E0
5.090253859E0,1.046086597E1,2.244683838E1,9.388861656E0
5.092255734E0,1.055184555E1,2.255697060E1,9.633070946E0
5.094257609E0,1.060451794E1,2.264316177E1,9.901221275E0
5.096259484E0,1.062367153E1,2.271498871E1,1.016458321E1
5.098261359E0,1.066197872E1,2.277244949E1,1.041357994E1
5.100263234E0,1.067634392E1,2.274850655E1,1.059554005E1
5.102265109E0,1.074338150E1,2.271977615E1,1.079186440E1
5.104266984E0,1.078647709E1,2.265273857E1,1.092115116E1
5.106268859E0,1.085830307E1,2.259049034E1,1.104564953E1
5.108270734E0,1.094928265E1,2.251387596E1,1.116057110E1
5.110272609E0,1.102589703E1,2.242768478E1,1.126112747E1
5.112274484E0,1.112645340E1,2.232712746E1,1.132816505E1
5.114276359E0,1.122701073E1,2.219305229E1,1.138562584E1
5.116278234E0,1.128447151E1,2.195842171E1,1.131379986E1
5.118280109E0,1.146164227E1,2.158013725E1,1.096903515E1
5.120281984E0,1.157177544E1,2.143169594E1,1.101691914E1
5.122283859E0,1.153346825E1,2.142211914E1,1.118930149E1
5.124285734E0,1.142812347E1,2.137902451E1,1.133774185E1
5.126287609E0,1.138981628E1,2.131198692E1,1.142393303E1
5.128289484E0,1.136587429E1,2.125931358E1,1.152927876E1
5.130291359E0,1.135150909E1,2.117312241E1,1.157237434E1
5.132293234E0,1.138502789E1,2.107256699E1,1.160110474E1
5.134295109E0,1.141375828E1,2.091454887E1,1.160589314E1
5.136296984E0,1.146164227E1,2.074216652E1,1.158673954E1
5.138298859E0,1.151431465E1,2.050753403E1,1.155322075E1
5.140300734E0,1.157656384E1,2.026811409E1,1.147181702E1
5.142302609E0,1.164360142E1,1.999996376E1,1.137604904E1
5.144304484E0,1.169627380E1,1.972223663E1,1.128028107E1
5.146306359E0,1.174894619E1,1.944929695E1,1.116535950E1
5.148308234E0,1.180161858E1,1.913805199E1,1.099297714E1
5.150310109E0,1.186865616E1,1.880765152E1,1.081580639E1
5.152311984E0,1.191175175E1,1.849640465E1,1.061948204E1
5.154313859E0,1.196442413E1,1.817079353E1,1.040400314E1
5.156315734E0,1.201230812E1,1.785954666E1,1.018373680E1
5.158317609E0,1.204582691E1,1.753872490E1,9.958682060E0
5.160319484E0,1.203625011E1,1.724184418E1,9.724050522E0
5.162321359E0,1.204103851E1,1.691144371E1,9.484629631E0
5.164323234E0,1.197400093E1,1.660019684E1,9.259574890E0
5.166325109E0,1.189259815E1,1.628895187E1,9.010578156E0
5.168326984E0,1.180640697E1,1.593939781E1,8.790311813E0
5.170328859E0,1.168669701E1,1.563772869E1,8.574832916E0
5.172330734E0,1.152867985E1,1.528817463E1,8.349778175E0
5.174332609E0,1.135629749E1,1.491467953E1,8.134300232E0
5.176334484E0,1.117912674E1,1.457949162E1,7.933187485E0
5.178336359E0,1.094928265E1,1.421557236E1,7.736862659E0
5.180338234E0,1.075774670E1,1.385644245E1,7.550115108E0
5.182340109E0,1.053748035E1,1.347336960E1,7.368155956E0
5.184341984E0,1.031721401E1,1.309987450E1,7.186196327E0
5.186343859E0,1.010652351E1,1.271201420E1,6.999448776E0
5.188345734E0,9.886257172E0,1.233372974E1,6.817489147E0
5.190347609E0,9.689932823E0,1.196981144E1,6.640318394E0
5.192349484E0,9.479243279E0,1.161068153E1,6.477512836E0
5.194351359E0,9.263765335E0,1.126112747E1,6.295553207E0
5.196353234E0,9.053074837E0,1.090199757E1,6.094440460E0
5.198355109E0,8.828020096E0,1.053328991E1,5.926846504E0
5.200356984E0,8.579023361E0,1.014542961E1,5.687426090E0
5.202358859E0,8.339603424E0,9.757569313E0,5.471948147E0
5.204360734E0,8.076240540E0,9.345766068E0,5.256469727E0
5.206362609E0,7.774571419E0,8.962694168E0,5.012261391E0
5.208364484E0,7.468113422E0,8.550890923E0,4.739322186E0
5.210366359E0,7.166444302E0,8.158242226E0,4.533421040E0
5.212368234E0,6.855197906E0,7.751227856E0,4.294000626E0
5.214370109E0,6.539163589E0,7.387309551E0,4.045003891E0
5.216371984E0,6.227917194E0,7.013813972E0,3.815160513E0
5.218373859E0,5.916670799E0,6.635529995E0,3.580528736E0
5.220375734E0,5.619790077E0,6.276399612E0,3.384204149E0
5.222377609E0,5.313332081E0,5.907692909E0,3.163937569E0
5.224379484E0,5.011662483E0,5.538985729E0,2.986766577E0
5.226381359E0,4.695628166E0,5.189432144E0,2.809595585E0
5.228383234E0,4.384381771E0,4.830301762E0,2.608482838E0
5.230385109E0,4.058770657E0,4.471171856E0,2.460042238E0
5.232386984E0,3.752312660E0,4.150348663E0,2.287659645E0
5.234388859E0,3.445854902E0,3.800795317E0,2.153584480E0
5.236390734E0,3.134608507E0,3.494337320E0,2.053027868E0
5.238392609E0,2.852092743E0,3.197456360E0,1.933317900E0
5.240394484E0,2.521692991E0,2.890998602E0,1.842338204E0
5.242396359E0,2.234388828E0,2.603694439E0,1.722628117E0
5.244398234E0,1.927930951E0,2.330755472E0,1.660378933E0
5.246400109E0,1.631049871E0,2.081758261E0,1.550245643E0
5.248401984E0,1.324592113E0,1.818396211E0,1.502361536E0
5.250403859E0,1.051653147E0,1.588552833E0,1.430535555E0
5.252405734E0,7.691373229E-1,1.397016644E0,1.377863050E0
5.254407609E0,5.009866953E-1,1.215057373E0,1.315613866E0
5.256409484E0,2.615665495E-1,1.042674899E0,1.258152962E0
5.258411359E0,2.214636654E-2,9.085995555E-1,1.215057373E0
5.260413234E0,-2.076970041E-1,7.457938194E-1,1.109712481E0
5.262415109E0,-3.944447339E-1,6.500257850E-1,1.076193690E0
5.264416984E0,-5.811924338E-1,5.063736439E-1,1.033097982E0
5.266418859E0,-7.535749674E-1,3.914519846E-1,9.756371975E-1
5.268420734E0,-8.876502514E-1,2.573766708E-1,9.277531505E-1
5.270422609E0,-1.021725535E0,1.759738177E-1,8.415619135E-1
5.272424484E0,-1.127070427E0,9.457096457E-2,8.128314614E-1
5.274426359E0,-1.241992116E0,2.274491638E-2,7.553706169E-1
5.276428234E0,-1.352125406E0,-5.985504016E-3,7.122750282E-1
5.278430109E0,-1.404797792E0,-6.344634295E-2,6.691793799E-1
5.280431984E0,-1.486200690E0,-9.217676520E-2,6.165069342E-1
5.282433859E0,-1.529296279E0,-1.209071875E-1,5.638344884E-1
5.284435734E0,-1.572391987E0,-1.496376097E-1,5.207388401E-1
5.286437609E0,-1.625064373E0,-1.735796183E-1,4.680664241E-1
5.288439484E0,-1.663371682E0,-2.214636505E-1,4.249708056E-1
5.290441359E0,-1.701678872E0,-2.597708702E-1,3.866635859E-1
5.292443234E0,-1.735197663E0,-2.789244950E-1,3.387795389E-1
5.294445109E0,-1.792658567E0,-2.885012925E-1,3.004723191E-1
5.296446984E0,-1.821388960E0,-3.268085420E-1,2.573766708E-1
5.298448859E0,-1.854907751E0,-3.699041605E-1,2.190694511E-1
5.300450734E0,-1.907580256E0,-3.699041605E-1,2.094926536E-1
5.302452609E0,-1.965041041E0,-4.225766063E-1,1.759738177E-1
5.304454484E0,-1.993771434E0,-4.321534038E-1,1.424549967E-1
5.306456359E0,-2.027290344E0,-4.608838260E-1,1.233013868E-1
5.308458234E0,-2.032078743E0,-4.896142483E-1,1.137245819E-1
5.310460109E0,-2.003348351E0,-5.087678432E-1,1.137245819E-1
5.312461984E0,-1.984194636E0,-5.279214978E-1,1.233013868E-1
5.314463859E0,-1.902791858E0,-5.231330991E-1,1.807622313E-1
5.316465734E0,-1.816600561E0,-5.135562420E-1,2.142810524E-1
5.318467609E0,-1.711255670E0,-4.752490520E-1,2.956839204E-1
5.320469484E0,-1.591545582E0,-4.608838260E-1,3.100491166E-1
5.322471359E0,-1.471835494E0,-4.034229815E-1,3.818751574E-1
5.324473234E0,-1.318606615E0,-3.699041605E-1,4.201824069E-1
5.326475109E0,-1.179742932E0,-3.124433160E-1,5.063736439E-1
5.328476984E0,-1.031302333E0,-2.454056740E-1,5.925649405E-1
5.330478859E0,-8.780734539E-1,-2.070984542E-1,6.787561774E-1
5.332480734E0,-7.439981699E-1,-1.400607973E-1,7.505822182E-1
5.334482609E0,-6.290764809E-1,-7.302315533E-2,8.224082589E-1
5.336484484E0,-5.285200477E-1,-1.077390742E-2,9.277531505E-1
5.338486359E0,-4.231751561E-1,8.020575345E-2,1.018732786E0
5.340488234E0,-3.752911091E-1,1.472434103E-1,1.104924083E0
5.342490109E0,-2.795230448E-1,2.142810524E-1,1.171961784E0
5.344491984E0,-2.555810213E-1,2.669534981E-1,1.253364563E0
5.346493859E0,-2.364274114E-1,3.148375154E-1,1.286883354E0
5.348495734E0,-2.316390127E-1,3.339911401E-1,1.315613866E0
5.350497609E0,-2.124854028E-1,3.579331636E-1,1.358709455E0
5.352499484E0,-2.412158251E-1,3.531447649E-1,1.358709455E0
5.354501359E0,-2.460042238E-1,3.435679376E-1,1.368286252E0
5.356503234E0,-2.460042238E-1,3.339911401E-1,1.373074651E0
5.358505109E0,-3.130418658E-1,3.148375154E-1,1.377863050E0
5.360506984E0,-3.705027103E-1,3.004723191E-1,1.358709455E0
5.362508859E0,-4.375403523E-1,2.813186944E-1,1.349132657E0
5.364510734E0,-5.237316489E-1,2.908954918E-1,1.339555860E0
5.366512609E0,-6.338648796E-1,2.765302956E-1,1.363497853E0
5.368514484E0,-7.344213724E-1,2.669534981E-1,1.334767461E0
5.370516359E0,-8.589198589E-1,2.717418969E-1,1.301248670E0
5.372518234E0,-9.594763517E-1,2.765302956E-1,1.301248670E0
5.374520109E0,-1.064821243E0,2.861070931E-1,1.310825467E0
5.376521984E0,-1.170166135E0,3.100491166E-1,1.277306557E0
5.378523859E0,-1.246780515E0,3.244143426E-1,1.282094955E0
5.380525734E0,-1.323395014E0,3.339911401E-1,1.286883354E0
5.382527609E0,-1.414374709E0,3.579331636E-1,1.267729759E0
5.384529484E0,-1.500565886E0,3.531447649E-1,1.234210968E0
5.386531359E0,-1.553238392E0,3.675099611E-1,1.162384868E0
5.388533234E0,-1.644217968E0,3.722983599E-1,1.148019671E0
5.390535109E0,-1.730409265E0,3.770867586E-1,1.076193690E0
5.392536984E0,-1.807023764E0,3.818751574E-1,1.018732786E0
5.394538859E0,-1.878849745E0,3.914519846E-1,9.564836025E-1
5.396540734E0,-1.984194636E0,4.058171809E-1,8.942343593E-1
5.398542609E0,-2.089539528E0,4.058171809E-1,8.463503122E-1
5.400544484E0,-2.204461098E0,4.010287821E-1,7.410054207E-1
5.402546359E0,-2.309806108E0,4.201824069E-1,6.596025825E-1
5.404548234E0,-2.429516077E0,4.153940082E-1,5.686228871E-1
5.406550109E0,-2.544437885E0,4.249708056E-1,4.824316502E-1
5.408551984E0,-2.654571056E0,4.393360019E-1,3.675099611E-1
5.410553859E0,-2.755127668E0,4.728548229E-1,3.100491166E-1
5.412555734E0,-2.850895643E0,4.872200489E-1,2.190694511E-1
5.414557609E0,-2.898779631E0,5.159504414E-1,1.520318091E-1
5.416559484E0,-2.937086821E0,5.542576909E-1,5.626374111E-2
5.418561359E0,-2.984971046E0,5.829881430E-1,-3.950432688E-2
5.420563234E0,-3.018489838E0,6.260837317E-1,-9.217676520E-2
5.422565109E0,-3.061585426E0,6.979097724E-1,-1.927332431E-1
5.424566984E0,-3.056797028E0,7.553706169E-1,-2.597708702E-1
5.426568859E0,-3.013701439E0,8.128314614E-1,-3.507505357E-1
5.428570734E0,-3.013701439E0,8.511387110E-1,-4.417302012E-1
5.430572609E0,-2.927510023E0,9.038111567E-1,-5.135562420E-1
5.432574484E0,-2.855684042E0,9.612720013E-1,-6.045359373E-1
5.434576359E0,-2.745550871E0,9.852139950E-1,-6.859387755E-1
5.436578234E0,-2.621052265E0,1.028309584E0,-7.338228226E-1
5.438580109E0,-2.496553898E0,1.057040095E0,-8.056488633E-1
5.440581984E0,-2.319382906E0,1.119289279E0,-8.295909166E-1
5.442583859E0,-2.170942307E0,1.181538582E0,-8.535329103E-1
5.444585734E0,-2.003348351E0,1.238999367E0,-8.439561129E-1
5.446587609E0,-1.802235365E0,1.310825467E0,-8.152256608E-1
5.448589484E0,-1.663371682E0,1.368286252E0,-7.960720658E-1
5.450591359E0,-1.543661594E0,1.444900751E0,-7.864952683E-1
5.452593234E0,-1.419163108E0,1.540668845E0,-7.673416734E-1
5.454595109E0,-1.356913805E0,1.588552833E0,-7.242460251E-1
5.456596984E0,-1.265934110E0,1.674744129E0,-6.907271743E-1
5.458598859E0,-1.184531331E0,1.727416515E0,-6.667851806E-1
5.460600734E0,-1.122282028E0,1.794454217E0,-6.141127348E-1
