"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.991871923E0,3.699600935E0,-6.940068245E0,2.068569422E0,8.132070694E0
3.011250585E0,4.415437698E0,-7.052234650E0,1.480951548E0,8.451231928E0
3.030629247E0,4.591817856E0,-7.360728264E0,2.013801336E-1,8.677883714E0
3.049977392E0,4.993806362E0,-6.158260345E0,-9.428099990E-1,7.984432551E0
3.069356054E0,5.527885914E0,-2.136457443E0,-1.412185431E0,6.092309970E0
3.088734716E0,6.313401222E0,5.409342766E0,3.665945530E-1,8.321923799E0
3.108082861E0,6.784195423E0,2.062743950E1,-8.289118767E0,2.324276356E1
3.127461523E0,1.034901047E1,3.504960632E1,-8.261495590E0,3.746770917E1
3.146809667E0,1.589378166E1,3.034450531E1,-4.765089989E0,3.458478539E1
3.166218847E0,1.776865196E1,2.167185974E1,-1.793654919E0,2.808223095E1
3.185597509E0,1.128190994E1,1.958161736E1,-1.771374702E0,2.266845823E1
3.204945653E0,5.630373001E0,1.500542927E1,1.626001716E0,1.610924856E1
3.224324316E0,3.259645700E0,7.716828346E0,2.704592705E0,8.802814977E0
3.243672460E0,2.669963598E0,2.628040314E-1,5.800524354E-1,2.744855625E0
3.263051122E0,2.860814571E0,-6.068614960E0,-7.270923853E-1,6.748408025E0
3.282429784E0,3.828606606E0,-1.064651108E1,-1.761188865E0,1.145024947E1
3.301777929E0,3.581649303E0,-1.626064682E1,-3.612364769E0,1.703778231E1
3.321156591E0,2.228443384E0,-1.920360374E1,-2.254063845E0,1.946343137E1
3.340504736E0,1.347458124E0,-1.623779678E1,8.936512470E-1,1.631809733E1
3.359883398E0,1.857490063E0,-1.136229134E1,-3.880509734E-1,1.151965786E1
3.379262060E0,1.964084864E0,-8.951708794E0,3.027645350E-1,9.169644815E0
3.398610204E0,3.757514000E0,-7.814214706E0,1.798362732E0,8.855222835E0
3.417988866E0,4.734926224E0,-7.307707787E0,1.043358564E0,8.769875514E0
3.437337011E0,4.663504601E0,-7.260134697E0,2.298775613E-1,8.631956596E0
3.456746191E0,4.077774525E0,-7.874255180E0,2.593685389E-1,8.871268892E0
3.476124853E0,3.349243402E0,-8.572774887E0,-2.643823624E-1,9.207594619E0
3.495472997E0,2.757444859E0,-9.251626968E0,-6.690281630E-1,9.676967624E0
3.514851659E0,3.138614178E0,-9.601791382E0,-7.631255388E-1,1.013053095E1
3.534199804E0,4.007066727E0,-9.594499588E0,-2.584639788E-1,1.040085620E1
3.553578466E0,4.095194817E0,-8.486127853E0,1.805412054E0,9.593982448E0
3.572957128E0,2.732724428E0,-5.866267204E0,3.075737476E0,7.165265852E0
3.592305273E0,4.768610954E0,-1.196570396E0,1.040571690E0,5.025357757E0
3.611683935E0,5.100433350E0,2.459912109E1,-4.436843872E0,2.551111057E1
3.631062597E0,7.359914780E0,8.020269012E1,-1.896144867E1,8.274162426E1
3.650410741E0,1.363869095E1,2.264037704E1,1.465559244E0,2.647165328E1
3.669789403E0,1.136329460E1,9.562273026E0,-1.350784302E-2,1.485132021E1
3.689137548E0,1.101308918E1,9.203659058E0,1.788226366E0,1.446351364E1
3.708516210E0,6.124734402E0,6.786943436E0,1.411298156E0,9.250228926E0
3.727894872E0,2.355729580E0,3.347701073E0,2.426054716E0,4.758393196E0
3.747273534E0,1.672883749E0,-2.883234024E0,5.083277822E-1,3.371939443E0
3.766652196E0,2.150184155E0,-8.099810600E0,-2.044458151E0,8.626125016E0
3.786000341E0,2.327773571E0,-1.053687954E1,7.910016179E-2,1.079122871E1
3.805379003E0,2.749047756E0,-1.313240623E1,5.867973566E-1,1.342988042E1
3.824757665E0,3.209525585E0,-1.622514725E1,-3.065495968E0,1.682122835E1
3.844105810E0,4.207354546E0,-1.668626785E1,-4.479570687E-1,1.721435542E1
3.863484472E0,4.424544334E0,-1.167723846E1,6.042231321E-1,1.250198290E1
3.882832616E0,3.414014816E0,-8.882924080E0,9.093745947E-1,9.559748926E0
3.902211278E0,3.400223732E0,-7.785610199E0,1.548611879E0,8.635707635E0
3.921589941E0,3.479170799E0,-6.468835831E0,2.334599972E0,7.707192970E0
3.940938085E0,3.746373653E0,-6.112559319E0,1.169510841E0,7.264052077E0
3.960316747E0,3.831734657E0,-6.146865845E0,7.586759329E-1,7.282975997E0
3.979664892E0,4.082722187E0,-4.578195572E0,3.455258012E-1,6.143930601E0
3.999043554E0,5.168740749E0,-3.198016167E0,-3.700796604E0,7.116114378E0
4.018422216E0,6.342022419E0,2.387424469E1,-7.914649963E0,2.593920762E1
4.037800878E0,1.093450260E1,6.081138611E1,-1.589413834E1,6.379821048E1
4.057179540E0,1.626570702E1,2.715797424E1,-8.331739426E0,3.273448750E1
4.076527685E0,1.506215858E1,1.824925613E1,-5.560552120E0,2.430686550E1
4.095906347E0,1.103243160E1,2.056632233E1,-3.555157185E-1,2.334126287E1
4.115285009E0,4.652789116E0,1.438856411E1,4.986317635E0,1.592302067E1
4.134633153E0,9.773349762E-2,6.753172874E0,8.150221825E0,1.058494268E1
4.154011816E0,-2.583570480E-1,-1.426602364E0,-5.582406521E-1,1.553568567E0
4.173390478E0,9.445199966E-1,-7.987385750E0,-1.479013681E0,8.177892798E0
4.192738622E0,2.529564857E0,-1.150735855E1,-6.184226871E-1,1.179832386E1
4.212117284E0,2.768732071E0,-1.312108517E1,-1.728904963E0,1.352101570E1
4.231465429E0,3.716958523E0,-1.695587730E1,-1.873992205E0,1.745936432E1
4.250844091E0,5.847603321E0,-1.860237503E1,4.082366228E-1,1.950408876E1
4.270222753E0,6.397731304E0,-1.336935234E1,4.512928724E-1,1.482815609E1
4.289570898E0,6.052555084E0,-8.562357903E0,1.700789928E-1,1.048695965E1
4.308949560E0,5.343139172E0,-6.489150047E0,2.823460400E-1,8.410584036E0
4.328328222E0,5.456278324E0,-5.717130661E0,-5.376973748E-1,7.921216738E0
4.347706884E0,5.563323498E0,-6.827306747E0,-6.803941727E-1,8.833211307E0
4.367085546E0,5.336405277E0,-8.310481071E0,-1.788241267E-1,9.877919568E0
4.386433691E0,4.355595589E0,-9.239102364E0,-3.583556712E-1,1.022059901E1
4.405812353E0,3.793927193E0,-9.623711586E0,-1.041710258E0,1.039686821E1
4.425160497E0,3.992503643E0,-9.434721947E0,-7.757470012E-3,1.024471199E1
4.444539159E0,4.362923622E0,-8.997162819E0,1.845621824E0,1.016810510E1
4.463917821E0,3.258308887E0,-7.084366798E0,3.608915091E0,8.592386041E0
4.483265966E0,1.678481102E0,-3.932790756E0,5.195333004E0,6.728716591E0
4.502644628E0,2.828020096E0,-2.806195259E0,-3.466051817E-2,3.984172542E0
4.521992773E0,-2.766284943E-1,2.354415894E1,-3.742244959E0,2.384131583E1
4.541371435E0,2.532428503E0,7.168589020E1,-1.747274399E1,7.382802198E1
