"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.004716753E0,7.824753761E0,-3.229340553E0,1.812239408E0,8.656767498E0
4.024064897E0,1.071187592E1,3.663692474E-1,1.816039324E0,1.087090203E1
4.043443559E0,1.584723282E1,5.367676735E0,2.865353107E0,1.697518748E1
4.062822221E0,2.401753235E1,1.241361237E1,3.732807875E0,2.729237049E1
4.082170366E0,3.252622986E1,2.122596931E1,2.696252346E0,3.893285475E1
4.101549028E0,3.516846085E1,1.733429527E1,2.265493870E0,3.927379398E1
4.120897173E0,3.530499268E1,1.355415344E1,3.857355118E0,3.801363929E1
4.140275835E0,3.393088913E1,1.042306519E1,4.879718304E0,3.582955729E1
4.159654497E0,2.788710785E1,5.191830158E0,3.697158337E0,2.860620325E1
4.179002641E0,2.018328476E1,2.230453491E-2,2.325699329E0,2.031684913E1
4.198381303E0,1.435337543E1,-4.802371979E0,1.147262335E0,1.517887920E1
4.217729448E0,1.112439728E1,-8.185586929E0,6.943325996E-1,1.382888809E1
4.237108110E0,9.632161140E0,-9.832756042E0,1.104314685E0,1.380873385E1
4.256486772E0,9.238191605E0,-1.020062828E1,1.805906177E0,1.388014044E1
4.275865434E0,9.205213547E0,-9.785472870E0,2.019505978E0,1.358564831E1
4.295244096E0,9.227402687E0,-9.266151428E0,1.941665530E0,1.322030967E1
4.314592241E0,9.567716599E0,-8.643471718E0,1.516413450E0,1.298269286E1
4.333970903E0,9.823805809E0,-8.117368698E0,9.260405302E-1,1.277718225E1
4.353349565E0,1.009493256E1,-7.346932888E0,1.708689928E-1,1.248656407E1
4.372697710E0,1.045398426E1,-6.723465443E0,4.003059864E-2,1.242949625E1
4.392076372E0,1.066265678E1,-6.288467884E0,9.161162376E-2,1.237923547E1
4.411424516E0,1.044649124E1,-6.040423393E0,3.606619835E-1,1.207252961E1
4.430803178E0,1.041955662E1,-5.747574329E0,4.904729128E-1,1.190975795E1
4.450181840E0,1.199853516E1,-3.935050488E0,2.836298943E-1,1.263051520E1
4.469529985E0,1.882939529E1,2.781901360E0,4.372084141E-1,1.903880914E1
4.488908647E0,2.977925301E1,1.472431946E1,-5.303975344E-1,3.322485236E1
4.508287309E0,3.493556976E1,1.737657166E1,-1.030181408E0,3.903204518E1
4.527635454E0,4.041270065E1,2.001283455E1,-5.488057137E-1,4.509990142E1
4.547014116E0,4.161755371E1,2.108879852E1,1.631521463E0,4.668425926E1
4.566392778E0,3.609263992E1,1.649259567E1,2.721709967E0,3.977552104E1
4.585771440E0,2.795423889E1,1.049442673E1,2.527561426E0,2.996599792E1
4.605150102E0,2.031983566E1,3.248456478E0,2.590398550E0,2.074025929E1
4.624498247E0,1.486026955E1,-2.546823025E0,3.337698460E0,1.544196068E1
4.643876909E0,1.112867928E1,-4.972637177E0,4.051470280E0,1.284480573E1
4.663225053E0,8.882543564E0,-6.688658714E0,5.290725708E0,1.231379365E1
4.682603715E0,7.147122860E0,-7.340845585E0,6.508121490E0,1.213775203E1
4.701982378E0,5.806706429E0,-7.480502129E0,7.405515671E0,1.202153958E1
4.721330522E0,4.314460278E0,-7.465325832E0,6.624879837E0,1.087357761E1
4.740709184E0,3.007033825E0,-7.508059978E0,5.144952774E0,9.585601500E0
4.760057329E0,3.005967617E0,-7.392763138E0,3.048046589E0,8.542796740E0
4.779435991E0,3.553682327E0,-6.881242752E0,1.724403501E0,7.934338493E0
4.798814653E0,4.136838913E0,-6.350794792E0,8.877550364E-1,7.631129647E0
4.818162798E0,4.845952511E0,-5.951274872E0,3.780422807E-1,7.683999239E0
4.837541460E0,5.577536106E0,-5.656408310E0,-1.732246280E-1,7.945682523E0
4.856920122E0,6.184630394E0,-5.612129211E0,-6.976819038E-1,8.380477757E0
4.876298784E0,6.499009132E0,-5.802302361E0,-9.067777395E-1,8.759342341E0
4.895677446E0,6.447301865E0,-6.054595947E0,-7.028980255E-1,8.872423516E0
4.915025590E0,6.266546726E0,-5.506099701E0,8.628751338E-2,8.342313068E0
4.934404253E0,5.952620029E0,-5.355340004E0,1.027174816E-1,8.007740171E0
4.953752397E0,6.756181717E0,-4.624191284E0,1.404623687E-2,8.187144418E0
4.973131059E0,1.046269131E1,-7.868824005E-1,-3.190751672E-1,1.049709018E1
4.992509721E0,1.585338020E1,3.093359947E0,-1.488449335E0,1.622078978E1
5.011857866E0,2.189439201E1,5.778080940E0,-3.808417320E0,2.296202655E1
5.031236528E0,3.315616989E1,1.480777931E1,-4.933571339E0,3.664617383E1
5.050584673E0,4.035247040E1,1.550312805E1,-5.570692062E0,4.358556477E1
5.069963335E0,4.099441147E1,1.236213112E1,-3.527056932E0,4.296282332E1
5.089341997E0,3.845565033E1,9.338827133E0,-1.786028862E0,3.961364201E1
5.108690141E0,3.102016640E1,2.867833138E0,-1.110786676E0,3.117224787E1
5.128099321E0,2.119861221E1,-3.789350033E0,-1.824308515E0,2.161176612E1
5.147477983E0,1.390426254E1,-8.559219360E0,-2.736026525E0,1.655519840E1
5.166826128E0,9.791338921E0,-1.100098991E1,-3.836110592E0,1.521866753E1
5.186204790E0,8.131017685E0,-1.108609009E1,-4.265607834E0,1.439479949E1
5.205552934E0,7.339201450E0,-1.011295986E1,-3.078415871E0,1.286905122E1
5.224931596E0,7.029250145E0,-9.525682449E0,-2.609177589E0,1.212257363E1
5.244310258E0,7.053920269E0,-9.130036354E0,-2.988595486E0,1.191834963E1
5.263658403E0,7.475130081E0,-8.419478416E0,-3.880745888E0,1.190904594E1
5.283037065E0,8.057338715E0,-7.677879333E0,-4.824749947E0,1.213048846E1
5.302385210E0,8.630992889E0,-6.970280170E0,-5.170896053E0,1.223997589E1
5.321763872E0,9.213068008E0,-6.381014824E0,-5.022033691E0,1.228083038E1
5.341142534E0,9.494375229E0,-5.998345852E0,-4.748911381E0,1.219325524E1
5.360490678E0,1.003687286E1,-5.663684845E0,-4.318156719E0,1.230701509E1
5.379869340E0,1.127520561E1,-4.846891403E0,-3.955208778E0,1.289442881E1
5.399217485E0,1.503428841E1,-1.485985279E0,-3.526186705E0,1.551360605E1
5.418626665E0,2.302570915E1,6.054127693E0,-3.586721897E0,2.407696655E1
5.437974809E0,2.965409279E1,1.209832478E1,-5.004941463E0,3.241580048E1
5.457353471E0,3.362013626E1,1.249104786E1,-4.310635090E0,3.612369601E1
5.476732133E0,3.948295212E1,1.727243042E1,-1.805833817E0,4.313352984E1
5.496080278E0,4.152301025E1,1.893537140E1,3.630869985E-1,4.563814745E1
5.515458940E0,3.742739105E1,1.436229706E1,-6.229352951E-2,4.008851529E1
5.534837602E0,3.069215393E1,7.767657757E0,-4.730145931E-1,3.166336310E1
5.554185747E0,2.315862274E1,1.371984959E0,3.332318068E-1,2.320162049E1
5.573564409E0,1.521943474E1,-4.554185390E0,1.216126919E0,1.593269478E1
5.592912553E0,8.478630066E0,-9.176090240E0,1.810687542E0,1.262404013E1
5.612291215E0,4.927102089E0,-1.087209129E1,1.873507977E0,1.208257987E1
5.631669878E0,4.030379295E0,-1.049297333E1,1.059892058E0,1.129025322E1
5.651018022E0,4.900122166E0,-9.584832191E0,-1.518604755E-1,1.076583796E1
5.670396684E0,6.258926392E0,-8.167331696E0,-1.222804070E0,1.036217720E1
5.689775346E0,7.357162476E0,-6.953670979E0,-1.827753067E0,1.028698503E1
5.709154008E0,7.792172909E0,-6.195377350E0,-1.986909628E0,1.015127918E1
5.728532671E0,7.723262310E0,-5.676711559E0,-2.150665045E0,9.823400377E0
5.747880815E0,7.277084351E0,-5.498191833E0,-2.333627701E0,9.414451037E0
5.767259477E0,6.584040642E0,-5.430162907E0,-2.176454782E0,8.807565826E0
5.786607622E0,5.608745098E0,-5.560244560E0,-2.055962086E0,8.160963255E0
5.805986284E0,4.615801811E0,-6.011466026E0,-2.176561356E0,7.885478393E0
5.825364946E0,4.159863949E0,-6.402016640E0,-2.376047134E0,7.995991815E0
5.844713090E0,4.095279694E0,-6.595716476E0,-2.478311062E0,8.149651362E0
5.864091753E0,4.199106693E0,-6.462971687E0,-2.065450668E0,7.979259772E0
5.883470415E0,4.522393227E0,-6.284077644E0,-1.925181985E0,7.977969542E0
5.902818559E0,5.757518768E0,-5.334292412E0,-2.148536444E0,8.137561475E0
5.922197221E0,9.744488716E0,-1.309447289E0,-2.477351189E0,1.013937776E1
5.941545366E0,1.573202324E1,4.259114265E0,-2.684832335E0,1.651801847E1
5.960924028E0,2.175313950E1,7.505486488E0,-3.068871737E0,2.321528331E1
5.980302690E0,3.030303192E1,1.499136639E1,-3.771154404E0,3.401817772E1
5.999681352E0,3.648699188E1,1.603248978E1,-3.656196594E0,4.002135778E1
6.019060014E0,4.037184143E1,1.102536106E1,-4.487047493E-1,4.185266423E1
6.038408159E0,3.860092163E1,6.929152489E0,7.770433426E-1,3.922560517E1
6.057786821E0,3.051305771E1,4.036588669E-1,-6.496559381E-1,3.052264215E1
6.077165483E0,2.311803818E1,-5.740975857E0,-2.443652153E-1,2.382146526E1
6.096513628E0,1.687147141E1,-9.222810745E0,-8.470884562E-1,1.924641120E1
6.115892290E0,1.190609741E1,-9.743997574E0,-2.283211470E0,1.555357512E1
6.135240434E0,8.246321678E0,-9.842718124E0,-3.446978331E0,1.329520895E1
6.154619096E0,6.608341694E0,-9.568595886E0,-4.492755890E0,1.246647756E1
6.173997758E0,6.350296021E0,-8.493978500E0,-4.421484947E0,1.149014619E1
6.193345903E0,6.725668907E0,-7.786818504E0,-4.037253857E0,1.105298979E1
6.212724565E0,6.985971928E0,-7.680497169E0,-3.346567869E0,1.090840763E1
6.232072710E0,7.137953758E0,-7.918038845E0,-2.763961315E0,1.101295624E1
6.251451372E0,7.259804249E0,-8.167007446E0,-2.637368202E0,1.124101772E1
6.270860551E0,7.484152794E0,-8.037967682E0,-2.858137608E0,1.134858661E1
6.290208696E0,8.092529297E0,-7.308706760E0,-3.349862099E0,1.140735732E1
6.309587358E0,9.681178093E0,-5.847286701E0,-3.862116814E0,1.195123079E1
6.328935503E0,1.439197826E1,-1.595462799E0,-4.384249687E0,1.512931542E1
