"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.402504368E0,6.074377298E-1,1.558513761E0,8.977804184E-1,1.898408654E0
4.421852513E0,1.034196615E-1,1.507085681E0,1.360877991E0,2.033222020E0
4.441261692E0,-3.811531067E-1,1.152721047E0,1.879793167E0,2.237781458E0
4.460640354E0,-6.610627770E-1,7.930686474E-1,2.288064003E0,2.510218866E0
4.479988499E0,-5.385691524E-1,6.849188805E-1,2.512026787E0,2.658843580E0
4.499367161E0,-3.528155088E-1,7.173434496E-1,2.334998131E0,2.468051190E0
4.518745823E0,-3.800400496E-1,6.489831209E-1,2.320863724E0,2.439675789E0
4.538124485E0,-4.615875483E-1,3.750694990E-1,2.383492470E0,2.456578219E0
4.557472630E0,-5.659363270E-1,-3.930163383E-2,2.336109161E0,2.404003860E0
4.576851292E0,-5.376284719E-1,-3.482030630E-1,2.181973457E0,2.274048794E0
4.596229954E0,-4.685721993E-1,-6.002582312E-1,1.931825638E0,2.076492269E0
4.615578099E0,-4.339195490E-1,-8.603383303E-1,1.445073128E0,1.736866305E0
4.634956761E0,-2.881187201E-1,-9.627360106E-1,7.196817398E-1,1.236048069E0
4.654335423E0,-2.317591310E-1,-6.893185377E-1,-4.397726059E-1,8.498660401E-1
4.673683567E0,-2.762047648E-1,-2.806000710E-1,-1.560613632E0,1.609515573E0
4.693062229E0,1.077058315E-1,-1.551383734E-1,-2.114388466E0,2.122806408E0
4.712440891E0,7.882549763E-1,-6.446515322E-1,-2.100736618E0,2.334526899E0
4.731819554E0,1.013796329E0,-1.308906317E0,-2.433639526E0,2.943402808E0
4.751198216E0,4.951411486E-2,-1.118780732E0,-3.557914734E0,3.729997216E0
4.770576878E0,-1.495900393E0,7.374871969E-1,-4.962390900E0,5.235162728E0
4.789925022E0,-2.498382807E0,2.518679619E0,-5.610074997E0,6.637665640E0
4.809303684E0,-1.890092850E0,2.580844402E0,-5.314303398E0,6.202824310E0
4.828682347E0,-6.317734122E-1,1.754948020E0,-3.938467026E0,4.357809394E0
4.848061009E0,-5.157294869E-2,1.644052505E0,-2.145370483E0,2.703365111E0
4.867409153E0,-1.073765159E-1,1.847352982E0,-9.304475784E-1,2.071225591E0
4.886787815E0,1.316987872E-1,1.527861118E0,5.936050415E-2,1.534675157E0
4.906166477E0,5.098368526E-1,1.119535208E0,1.134237289E0,1.673256384E0
4.925514622E0,5.631372333E-1,8.814737797E-1,2.399144173E0,2.617252821E0
4.944893284E0,3.689944148E-1,5.552015305E-1,3.499110222E0,3.562046878E0
4.964271946E0,-6.268918514E-3,1.698098183E-1,4.202834129E0,4.206267870E0
4.983620091E0,-6.595174670E-1,1.123220921E-1,4.160046577E0,4.213498198E0
5.002998753E0,-1.247293472E0,1.306902170E-1,3.764032364E0,3.967462738E0
5.022407933E0,-1.646440744E0,1.290161610E-1,3.323200226E0,3.710939508E0
5.041756077E0,-1.505485654E0,-2.122652531E-2,2.672403336E0,3.067356713E0
5.061134739E0,-1.093599796E0,-7.958459854E-2,1.769794464E0,2.081938200E0
5.080513401E0,-7.552999258E-1,2.319728136E-1,5.585947037E-1,9.676349555E-1
5.099892063E0,-6.202654243E-1,4.595081806E-1,-2.866411209E-1,8.234319017E-1
5.119240208E0,-3.870166540E-1,1.945967674E-1,-3.016281128E-1,5.278534937E-1
5.138618870E0,1.104080081E-1,-1.019461155E-1,1.371459961E-1,2.034501486E-1
5.157997532E0,6.205104589E-1,-2.196630239E-1,-2.156543732E-1,6.926701108E-1
5.177345677E0,9.719029069E-1,-1.422958374E-1,-9.266786575E-1,1.350398719E0
5.196724339E0,8.103599548E-1,-3.439919949E-1,-1.569415092E0,1.799465888E0
5.216103001E0,8.099079132E-3,-4.758892059E-1,-2.146826744E0,2.198954570E0
5.235451145E0,-4.957499504E-1,-3.128914833E-1,-2.931828499E0,2.989864117E0
5.254829808E0,1.516869664E-1,6.141155958E-1,-4.015974998E0,4.065489157E0
5.274208470E0,9.214116931E-1,1.673181891E0,-4.731108665E0,5.102149190E0
5.293587132E0,1.237312078E0,2.127272606E0,-4.647713661E0,5.259037193E0
5.312965794E0,9.430056214E-1,1.773128271E0,-3.746554375E0,4.250872046E0
5.332344456E0,6.389458776E-1,8.940975666E-1,-2.176587105E0,2.438276793E0
